Frank-Hertz Experiment		
		
Vr(V)= 4.5		
Cathode Heater Current (mA) = 0		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
26.85	46.14	171.66
26.90	42.98	171.66
26.95	39.19	171.66
27.00	36.36	171.66
27.05	34.16	171.66
27.10	31.44	171.66
27.15	28.83	171.66
27.20	26.55	171.66
27.25	24.50	171.66
27.30	23.07	171.66
27.35	21.37	171.66
27.40	19.58	171.66
27.45	18.11	171.67
27.50	17.00	171.67
27.55	15.48	171.67
27.60	14.12	171.67
27.65	12.99	171.67
27.70	12.06	171.67
27.75	11.36	171.67
27.80	10.56	171.67
27.85	9.64	171.67
27.90	8.99	171.67
27.95	8.48	171.68
28.00	7.80	171.68
28.05	7.42	171.68
28.10	6.75	171.68
28.15	6.24	171.68
28.20	5.80	171.68
28.25	5.29	171.68
28.30	4.87	171.68
28.35	4.40	171.68
28.40	4.15	171.68
28.45	3.86	171.68
28.50	3.53	171.68
28.55	3.25	171.68
28.60	2.92	171.67
28.65	2.73	171.67
28.70	2.72	171.67
28.75	2.40	171.67
28.80	2.15	171.68
28.85	2.12	171.68
28.90	2.01	171.68
28.95	1.81	171.68
29.00	1.83	171.67
29.05	2.00	171.67
29.10	1.85	171.67
29.15	2.08	171.67
29.20	2.30	171.67
29.25	2.44	171.67
29.30	3.29	171.68
29.35	3.96	171.68
29.40	5.16	171.68
29.45	6.44	171.68
29.50	7.78	171.68
29.55	10.05	171.68
29.60	12.96	171.68
29.65	16.30	171.68
29.70	19.42	171.68
29.75	23.93	171.68
29.80	28.97	171.68
29.85	35.08	171.68
29.90	41.56	171.68
29.95	46.48	171.68
30.00	53.02	171.69
